id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,label
11824,4,1,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,5,7,7,9,11,11,157284,179791,19249,155260,109338,188652,192325,210278,39357,182791,27734,42478,24414,112476,103266,210704,24405,27672,71768,41433,34633,79253,1
11825,2,1,1,2,4,6,8,3,5,7,4,6,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,7,7,7,7,7,10,10,39170,39201,24484,41869,41497,182765,15732,27671,29587,127460,35421,35644,30906,40621,27679,40686,213366,35643,73999,33816,38827,195199,1
11827,0,2,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,5,7,7,9,11,11,42502,24414,112476,103266,210704,24405,150388,41433,41326,79253,35575,39477,39273,39304,26223,25519,42651,161661,39426,39487,38920,109121,-1
11828,2,1,1,3,4,7,1,3,5,7,9,4,6,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11,42422,25526,30930,197352,98254,41199,30460,56585,100033,32748,30549,32746,24504,32769,114769,39535,25818,30966,50074,41658,193441,49677,1
11829,0,1,1,3,5,7,1,3,5,7,9,5,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,9,11,1,3,3,3,7,7,7,7,7,10,10,41045,164029,39194,25815,97789,92532,30920,210932,196205,147951,32747,30717,30902,24235,41884,30474,49939,30731,41890,111862,41411,38717,-1
11830,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,8,11,181910,41769,184770,39541,27680,67300,57114,40274,163199,170660,39745,24503,299411,30424,24403,34008,39498,40601,192504,72518,39719,39447,1
11831,4,2,1,2,4,6,8,5,4,6,5,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,7,7,7,7,7,10,10,206711,195190,267365,22337,24622,110378,26472,264842,96398,30714,154249,41671,113318,38458,178955,39422,27694,39537,38433,24536,155066,30709,1
11832,0,2,1,2,4,6,8,1,3,5,7,9,5,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,7,7,7,7,7,9,11,109060,41652,24793,96645,41865,181995,39198,34000,163919,57124,282770,157284,179791,19249,155260,30983,192325,188652,27731,39357,210278,27734,-1
11833,1,3,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,7,7,7,10,10,10,414788,164319,37508,27719,42482,24854,40656,39229,31304,42433,42041,39415,28907,41412,281019,39284,244840,41694,24459,45220,37273,166509,-1
11834,2,4,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,41818,46820,41962,49543,39391,41269,73977,41816,31725,27690,42437,30713,39555,30453,26315,288613,39367,30598,30603,33974,24549,161328,-1
11835,3,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,7,11,39415,28907,77767,41412,39284,39267,41694,244840,18733,37273,166509,109060,184999,96645,41865,41652,121044,163919,34000,39198,57124,282770,1
11836,1,0,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,39477,39273,39304,181984,25519,42651,39426,161661,39487,109121,38920,206711,195190,267365,22337,24622,26472,110378,264842,96398,40165,30714,1
11837,4,1,1,3,4,7,1,3,5,7,9,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,176186,113318,38458,178955,178603,37545,27694,38433,24536,92666,30709,414788,164319,37508,27719,17836,40656,31304,24854,73845,42041,165624,1
11839,3,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30717,30902,182606,41884,30474,49939,30731,41890,111862,96540,38717,39170,39201,24484,41869,41497,182765,15732,27671,127460,29587,35421,1
11840,1,0,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,5,7,7,9,11,11,39599,39562,27660,40001,43341,39334,25594,57067,21446,66890,30638,42422,98254,25526,30492,100033,30460,56585,30930,41199,30549,32748,1
11841,4,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,5,7,7,9,11,11,30713,288613,24970,26315,26522,24507,32751,39367,33974,24549,161328,181910,41769,215723,39541,27680,57114,67300,40274,163199,170660,39745,1
11842,2,3,1,3,5,7,2,4,6,8,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,6,6,8,8,8,11,32746,24504,32769,114769,39535,30966,25818,50074,41658,49677,193441,27658,27720,24792,42308,73841,170667,42579,41475,199833,172899,30881,-1
11843,4,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,5,7,7,9,11,11,39567,94326,40621,27679,33816,35643,27599,73999,40686,182106,195199,42502,24414,112476,103266,281760,24405,27672,71768,41326,79253,34633,1
11846,1,2,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,27658,27720,231753,24792,73841,170667,26214,199833,41475,30881,172899,39567,94326,41666,27679,33816,35643,27599,73999,40686,182106,195199,-1
11847,1,3,1,2,4,6,8,5,4,6,5,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,7,7,7,7,7,10,10,42502,24414,112476,103266,281760,41433,27672,71768,155056,79253,35575,30717,96616,24235,30902,30474,49939,30731,41890,111862,39540,96540,-1
11849,0,3,1,3,4,7,1,3,5,7,9,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,41045,164029,39194,196205,37537,92532,56576,30920,97789,27663,32747,176186,178955,38458,144999,155066,39207,27694,38433,24536,92666,30709,-1
11850,2,1,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,181910,41769,215723,39541,27680,57114,67300,40274,163199,39745,136516,39415,28907,41412,18880,39284,39267,41694,24459,166509,45220,18733,1
11851,4,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,206711,195190,30928,267365,24622,96398,30682,26472,174850,40165,30714,30713,288613,30453,26315,26522,24507,32751,39367,33974,27335,161328,1
11852,0,1,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,6,8,8,8,8,11,109060,41652,24793,96645,41865,163919,39428,121044,57124,362198,282770,39599,39562,27660,35244,43341,39334,25594,21446,57067,66890,30638,-1
11853,0,2,1,3,4,7,1,3,5,7,9,4,6,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11,414788,39423,27668,27719,41809,40656,39644,42433,73845,31304,42041,32746,42388,114769,24504,39535,30966,24502,50074,41658,193441,49677,-1
11854,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,7,7,9,11,11,41818,46820,150670,33422,39391,41269,41432,41816,36121,150410,27690,39477,39273,39304,181984,25519,42651,161661,39426,39487,109121,38920,1
11856,1,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,39477,39273,39304,181984,58499,39426,42651,161661,24436,38920,168047,39170,39201,39726,39694,24500,42650,39222,15732,127460,244835,35421,1
11857,0,2,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,5,7,7,9,11,11,176186,113318,144999,178955,155066,27694,37545,38433,24536,92666,30709,181910,41769,215723,39541,27680,57114,67300,40274,163199,128732,136516,-1
11858,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24503,97789,30424,24403,46374,41760,72518,41629,39719,39447,161660,27658,41930,231753,24792,73841,170667,42579,115330,199833,39450,30881,1
11859,1,2,1,3,4,7,1,3,5,7,9,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,30717,30902,24235,41497,42645,248453,30731,41890,41892,41411,96540,109060,24793,27702,41865,41652,163919,121044,57124,68436,362198,282770,-1
11860,2,1,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,5,7,7,9,11,11,39599,39562,27660,35244,43341,39334,25594,57067,21446,66890,30638,42502,41478,361946,74009,210704,24405,27672,71768,41433,79253,172644,1
11861,2,1,1,2,4,6,8,3,5,7,3,5,7,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,34530,39555,288613,73024,26522,24507,32751,39367,24549,27335,161328,414788,164319,37508,27719,17836,39644,42433,24854,39229,31304,39638,1
11862,4,1,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,7,7,7,10,10,10,32746,42388,114769,24504,39535,25818,30966,50074,25597,41658,49677,206711,195190,30928,22337,24622,96398,30682,26472,174850,154249,30714,1
11863,2,1,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,9,11,35644,94326,40621,27679,33816,35643,39301,73999,40686,182106,195199,27558,25815,39509,196205,92532,210932,30920,365531,147951,27663,325916,1
11864,3,0,1,3,5,7,1,5,7,9,5,3,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,9,7,11,1,3,3,3,7,7,7,7,7,10,10,157284,179791,19249,41318,30983,188652,41404,39357,196484,210278,27734,42422,30492,30930,197352,19352,30460,41199,56585,100033,32748,30991,1
11867,3,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,39415,28907,77767,41412,39284,56992,41694,24459,18733,37273,45220,24503,299411,30424,24403,46374,72518,49897,39498,40601,161660,39719,1
11868,1,3,1,2,4,6,8,5,4,6,5,4,6,1,2,4,8,6,3,5,7,3,5,7,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,27697,30460,18823,25526,98254,56585,41199,100033,30878,32748,30549,30841,195190,30928,24622,22337,30682,110378,264842,154249,40165,30714,-1
11869,3,0,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,6,8,4,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,39599,39562,27660,35244,66890,39334,11685,57067,21446,25594,30638,41045,97789,26253,25815,196205,37537,30920,45457,210932,32747,147951,1
11870,2,1,1,3,4,7,1,3,5,7,9,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,32746,42388,32769,114769,39535,30966,41658,30940,50074,49677,193441,41671,113318,38458,144999,155066,178603,37545,38433,24536,35497,92666,1
11871,2,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,8,11,35644,30906,40621,27679,40686,73999,27599,37541,33816,158263,182106,39477,39273,39304,26223,42008,24436,39426,39487,38920,95225,24448,1
11872,2,1,1,2,4,6,8,3,7,5,3,5,7,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,109060,41652,24793,96645,41865,163919,57124,34000,68436,33640,362198,414788,164319,27668,27719,42482,24854,39644,41661,39229,185867,42041,1
11873,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,41818,46820,150670,49543,39391,191081,39376,41816,31725,27690,42652,181910,190971,39541,215723,39485,41887,40274,42420,163199,252650,128732,1
11874,1,4,1,3,5,7,1,3,5,9,5,7,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,9,7,11,1,3,3,3,7,7,7,7,7,10,10,157284,46875,19249,41318,30983,210278,27731,49860,182791,41404,27734,30717,30902,24235,41884,30474,49939,30731,41890,111862,38717,96540,-1
11875,2,0,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,39599,39562,27660,40001,43341,39334,11685,21446,25594,66890,30638,39170,42650,39726,24403,24500,37537,49940,27671,127460,29587,35421,1
11876,4,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,27658,41930,24792,42308,73841,26214,170667,41475,39450,172899,30881,39477,39273,181984,26223,58499,39426,42651,161661,27630,38920,168047,1
11877,3,1,1,3,5,7,1,3,5,7,9,5,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,9,11,1,3,3,3,7,7,7,7,7,10,10,157284,179791,19249,41318,30983,210278,27731,41404,39357,196484,27734,176186,178955,38458,144999,155066,27694,39207,38433,24536,92666,155738,1
11878,2,1,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,7,7,7,7,7,11,42478,24414,74009,103266,210704,24405,27672,71768,41433,79253,172644,24503,97789,30424,41869,34008,41760,72518,41629,154239,46374,39447,1
11881,3,0,1,3,5,7,2,4,6,8,5,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,7,7,7,7,7,10,10,32746,42388,114769,24504,39535,25818,30966,50074,41658,25597,49677,41045,25815,39509,196205,92532,202343,30920,56576,414792,27663,39488,1
11882,2,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,42422,18823,30930,27692,19352,30460,41199,362113,100033,30991,32748,181910,41769,215723,39541,27680,67300,39264,40274,136516,128732,163199,1
11883,1,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,39415,77767,41412,18880,39284,39267,24459,244840,18733,37273,45220,206711,195190,30928,22337,24622,26472,110378,264842,174850,154249,128020,1
11884,3,2,1,2,4,6,8,2,4,6,8,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,41818,130155,41962,33422,37350,41269,73977,39376,36121,150410,27690,414788,164319,37508,27719,41809,42433,40656,24854,39229,31304,33817,1
11885,2,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,34530,39555,24970,30453,26522,23688,24507,27335,46241,24549,161328,27658,41930,24792,42308,73841,24546,26214,41475,213699,39450,30881,1
11887,0,2,1,2,4,6,8,4,6,8,2,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24503,299411,30424,41869,34008,72518,41629,46374,39537,161660,39447,39415,28907,77767,18880,37768,39267,113702,18733,166509,45220,37273,-1
11892,1,0,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,7,7,7,7,10,10,414788,164319,27668,27719,17836,24854,41841,73845,33817,31304,37520,109060,25587,24793,27702,41865,68436,163919,121044,57124,282770,362198,1
11893,0,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,181910,41769,113774,215723,27680,67300,57114,40274,163199,128732,136516,41818,130155,150670,33422,39391,41269,41816,39376,31725,42437,27733,-1
11894,4,0,1,3,4,7,1,3,5,7,9,4,6,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,9,11,30717,30902,24235,96616,30474,49939,248453,167634,41892,96540,38717,42692,179791,19249,41318,30983,27731,188652,41404,39357,210278,196484,1
11895,0,1,1,2,4,6,8,5,2,4,6,8,5,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,3,7,7,7,10,10,39599,39562,27660,35244,43341,39334,11685,57067,39444,66890,27657,50669,39273,181984,39304,26223,58499,39426,42651,161661,109121,38920,-1
11896,2,1,1,3,4,7,1,3,5,7,9,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,39415,77767,41412,18880,28907,18733,39267,56992,37768,45220,166509,176186,113318,38458,178955,155066,27694,38433,39207,24536,92666,155738,1
11898,0,1,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,39170,39694,39726,24403,24500,27671,49940,39222,127460,35421,103941,34530,39555,30453,24970,26522,23688,24507,27335,46241,24549,161328,-1
11899,1,2,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,11,11,35644,39345,40621,41666,33816,35643,27599,73999,40686,182106,195199,32746,42388,32769,114769,27684,30940,25818,50074,41658,25597,49677,-1
11901,6,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,5,7,7,9,11,11,109060,24793,27702,41865,25587,57124,121044,163919,68436,282770,362198,181910,41769,215723,39541,39485,39644,41887,42420,40274,113757,136516,1
11903,1,0,1,3,4,7,1,3,5,7,9,4,6,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,9,11,42692,179791,19249,41318,30983,188652,27731,41404,39357,196484,27734,414788,164319,27668,27719,17836,24854,41841,73845,31304,33817,39638,1
11905,1,2,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,6,6,6,8,8,11,39477,164029,39194,196205,31303,30920,97657,414792,147951,182791,18859,39170,38922,39726,24403,39229,49940,15732,39222,37537,127460,103941,-1
11906,2,3,1,2,4,6,8,5,4,6,5,4,6,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,7,7,7,7,9,9,11,181910,190971,113774,184770,27680,39644,42420,183039,163199,42017,170660,27691,42308,231753,73841,27720,26214,199833,182776,41475,39450,30881,-1
11907,2,4,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,206711,195190,30928,267365,177874,26472,110378,264842,174850,40165,30714,42502,24414,74009,103266,210704,71768,24405,41433,79253,155056,172644,-1
11908,2,0,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,7,7,7,10,10,10,32746,42043,32769,24504,27684,30940,30966,50074,25597,41658,49677,39415,77767,18880,281019,37768,39267,41694,56992,45220,37273,18733,1
11909,3,1,1,3,5,7,2,4,6,8,4,6,5,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,7,7,7,7,9,11,11,414788,41809,37508,27719,17836,24854,41841,73845,31304,42482,177688,42422,25526,27692,197352,182765,30460,25772,98254,41199,30991,32748,1
11910,1,2,1,1,3,5,7,9,3,5,7,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,50669,299411,181984,39304,26223,58499,161661,42651,39487,109121,38920,30717,30902,182606,96616,30474,49939,30731,248453,41892,41411,96540,-1
11911,3,2,1,3,5,7,1,3,5,7,9,5,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,9,11,1,3,3,3,7,7,7,7,7,10,10,24503,30424,24792,41869,39422,72518,41760,41629,34008,154239,39447,39599,40001,26171,43341,39562,57067,39334,25594,66890,30638,27657,1
11912,2,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,41671,113318,38458,178955,155066,39207,37545,38433,24536,92666,30709,35644,39345,40621,27679,33816,35643,27599,73999,40686,182106,195199,1
11914,2,1,1,2,4,6,8,3,5,7,3,5,7,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,30713,39555,24970,34952,26522,23688,24507,39367,46241,108808,161328,42692,179791,19249,41318,30983,27731,41404,188652,202341,196484,27734,1
11916,3,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,5,7,7,9,11,11,42422,30460,25526,197352,98254,30930,25772,56585,30991,30549,32748,50669,181984,39304,73024,58499,42651,161661,49897,39487,109121,38920,1
11917,2,0,1,3,4,7,1,3,5,7,9,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,30717,30902,182606,41497,30474,49939,30731,41890,41892,38717,41411,41671,113318,38458,178955,155066,178603,37545,38433,24536,92666,30709,1
11922,3,1,1,3,5,7,1,3,5,7,9,5,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,9,11,1,3,3,3,7,7,7,7,7,10,10,109060,24793,96645,41865,25587,57124,121044,163919,68436,181995,282770,30841,267365,30928,22337,174850,26472,96398,30682,128020,30714,40165,1
11924,1,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,42692,46875,155260,41318,30983,210278,188652,27731,39357,31614,27734,41818,130155,150670,33422,39391,41269,39376,41816,31725,42437,27733,1
11925,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,8,11,41818,46820,150670,49543,39391,41269,41432,41816,191081,27690,27733,39170,39201,39726,24403,39229,104744,15732,49940,29587,27663,35421,1
11926,1,0,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,9,11,39415,28907,77767,18880,39284,39267,41694,24459,166509,37273,45220,27691,231753,42308,73841,27720,26214,170667,182776,41475,39450,30881,1
11927,0,2,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,5,7,7,9,11,11,181910,190971,113774,39485,39729,39644,41887,183039,163199,113757,136516,42502,24414,74009,112476,210704,41433,150388,71768,41326,79253,172644,-1
11928,4,1,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,5,7,7,9,11,11,41671,144999,38458,178955,155066,27694,37545,38433,24536,155738,92666,42422,30460,25526,197352,98254,25772,30930,239219,41199,30991,32748,1
11929,1,0,1,3,5,7,2,4,6,8,4,6,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,7,7,7,7,7,10,10,30841,195190,30928,267365,71500,96398,30682,128020,174850,30714,40165,30717,30902,24235,96616,30474,49939,30731,248453,111862,41411,38717,1
11930,3,0,1,3,5,7,2,4,6,8,4,6,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,7,7,7,7,7,10,10,414788,171338,39541,27719,41809,24854,41841,73845,31304,42482,177688,39599,35244,40001,27660,39562,11685,57067,21446,66890,27657,150401,1
11932,2,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,34530,288613,24970,26315,26522,39367,24507,30905,46241,108808,27335,39567,39345,39643,40621,41605,35643,27599,73999,40686,38827,195199,1
